IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3748;Москва, Одинцово, ТЦ АКОС (ИП Новиков Р.В.);"Московская обл., Одинцово, ул. Внуковская, 11, ТЦ ""АКОС"", пав. 20/5";"ТЦ ""АКОС""";;ИП Новиков Р.В.;;"4955094511; 9255060319";lepnina89@mail. ru;;www.evroplast-lepnina.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.6537978592,37.2775914243;3109;;;
3749;"Калуга, ТК ""Домострой""";улица Болотникова, д.23а, стенд 4;"Торговый комплекс ""Домострой""";;"ООО ""Домострой""";"ООО ""Домострой""";"4842551353; 9109154488";sergej.nizov@yandex.ru,stroyhimtorg@gmail.com;sergej.nizov@yandex.ru;domostroy.kaluga.ru;09:00 - 19:00;09:00 - 17:00;09:00 - 17:00;Да;;54.521199,36.289;3143;;;
3750;"Калуга, ТК ""Домострой плюс""";Правобережный проезд, д.9, стенд 6;"Торговый комплекс ""Домострой плюс""";;"ООО ""Правстрой""";"ООО ""Правстрой""";"4842276296; 9109154488";sergej.nizov@yandex.ru,stroyhimtorg@gmail.com;sergej.nizov@yandex.ru;domostroy.kaluga.ru;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;54.494999,36.226801;3143;;;
3751;"Магнитогорск, Салон ""Декоратор""";проспект К. Мракса, д. 210;Торговый центр;Центральный вход и прямо;ИП Козлова Н.Б,;Салон Декоратор;9128086555;decorsalon@gmail.com;decorsalon@gmail.com;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;53.358061,58.976806;3161;;;
3752;"Магнитогорск, Салон ""Декоратор""";улица Советская, д. 160а, корп. 2;Торговый центр;Напротив кафетерия;ИП Козлова Н.Б,;Салон Декоратор;79 128 086 555;decorsalon@gmail.com;decorsalon@gmail.com;;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;53.369845,58.959747;3161;;;
3753;"Пермь, ""Двери и полы""";улица Чернышевского, д. 28;"Торговый комплекс ""Белчер""";;ИП Катаев А.А.;Двери и Полы;9824935709;;;;10:00 - 20:00;10:00 - 20:00;11:00 - 19:00;Да;;57.998051,56.266957;3182;;;
3754;"Пермь, Салон ""Декоративка"" ТЦ ""Парковый""";улица Трамвайная, д. 33, пав. 2;"ТЦ ""Парковый""";;"ЗАО ""Стройинтер""";"""Декоративка""";3422564110;;;;10:00 - 20:00;10:00 - 19:00;10:00 - 18:00;Да;;58.00119,56.143268;3182;;;
3755;"Пермь, Салон ""Декоративка"" ТЦ ""Строймастер""";улица Ласьвинская, д. 37, пав. 1;"ТЦ ""Строймастер""";;"ЗАО ""Стройинтер""";"""Декоративка""";3422501534;;;;9:00 - 20:00;10:00 - 19:00;10:00 - 18:00;Да;;58.003779,55.93997;3182;;;
3757;"Петрозаводск, Салон интерьера ""Стилиссимо""";ул. М.Горького, 23;;;"ООО ЭСтилиссимо""";"Салон интерьера ""Стилиссимо""";"+7 8142 595966; +7 8142 595922";stilissimo10@mail.ru;stilissimo10@mail.ru;www.stilissimo.karelia.ru;;;;Нет;;61.782567,34.351118;3756;;;
3758;"Челябинск, ""Европласт""";ул. Труа, д. 185;;;"ООО ""Дизайн-стиль""";"""Европласт""";;dzs2006@mail.ru;dzs2006@mail.ru;www.designstyle74.ru;;;;Нет;;55.169097,61.37352;3233;;;
3759;"Москва, ""Арт-плитка"". ""Мосплитка"" (ИП Принцев И.О.)";ул. Театральная, д.3, Ярмарка на театральной, пав. 26, пав. 8;;;ИП Валиуллин Р.Н.;Сити-декор;+7 926 9323626;6485664@mail.ru;6485664@mail.ru;www.lepnina-online.ru;;;;Нет;;55.676,37.781;3109;;;
3760;"Москва, ТК ""Каширский двор"" (ООО ""Пилатус"")";Каширское ш, д. 19, корп. 2, 1-й этаж, павильон 1-32;"Т.К.""Каширский двор""";;"ООО ""Пилатус""";"ООО ""Пилатус""";"4953633011; 9262470727";lepmarket@mail.ru;;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.6645821897,37.634654459;3109;;;
3761;"Москва, ООО ""Пилатус"", Рынок ""Каширский дом - №2""";Каширское шоссе, д. 1, Каширский двор 2, павильоны №8-12;Рынок Каширский Двор №2;вывеска Лепнина из полиуретана;"ООО ""Пилатус""";"ООО ""Пилатус""";"9258432810; 9263971001";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.6744016226,37.6286829153;3109;;;
3762;"Москва, Рынок ""Каширский двор - 3"" (ИП Свиткевич В.Л.)";"Пересечение МКАД и Варшавского шоссе,  МКАД 33км, Рынок ""Каширский двор - 3"", павильоны №  П2-1, П2-2";Рынок Каширский Двор 3;Линия электротоваров, вывеска Лепнина из полиуретана;ИП Свиткевич В.Л.;ИП Свиткевич В.Л.;"4957804271; 9096854018";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.574,37.601;3109;;;
3763;"Москва, ""ТВЦ Никольский""  (ИП Свиткевич В.Л.)";Носовихинское шоссе, д. 4, строительный рынок, павильон 3-37;"Рынок ""ТВЦ Никольский""";вывеска Лепнина;ИП Свиткевич В.Л.;ИП Свиткевич В.Л.;"9258432810; 9263971001";lepmarket@mail.ru;lepmarket@mail.ru;www.lepmarket.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.75,37.888;3109;;;
3773;"Йошкар-Ола, Декор Марий Эл, ТЦ ""Бау Маркет""";"улица Соловьева, д. 22 ""А""";"ТЦ ""Бау Маркет""";ТЦ Бау Маркет;ИП Нестеров А.В.;Декор Марий Эл;"8362326956; 9177045749";decor-mariel@mail.ru;decor-mariel@mail.ru;;09:00-20:00;09:00-18:00;Выходной;Нет;;56.625822,47.869883;3772;;;
3831;"Сыктывкар, Интерьерный салон ""ДекоГрафф"" (ИП Шабалин А.Е.)";улица Свободы, д.35/75;0;Пересечение улиц Свободы и Интернациональной;ИП Шабалин А.Е.;"Интерьерный салон ""ДекоГрафф""";"8212300169; 9222719970";dekograff@mail.ru;dekograff@mail.ru;;10:00 - 18:00;10:00 - 16:00;Выходной;Нет;;61.6764453731,50.8265247923;3830;;;
3832;"Нижневартовск, Салон-магазин ""Бабочка"" (ИП Бабенко И.М.)";ул. Кузоваткина, 39, стр. 10;;;;;"8 922 7818752; 8 922 7818732";babenkoim@mail.ru;;;;;;Нет;;60.9492097399,76.5492303953;3168;;;
3833;"Нижневартовск, Салон ""Да Винчи"" (ИП Жакенов А.Ж.)";ул. Ленина, 28;;;;;"8 912 9327775; 8 922 2556917";leka_bulikeeva@mail.ru;;;;;;Нет;;60.9371146798,76.5785922884;3168;;;
3834;"Калининград, Салон ""Dom&Decor"" (ИП Федоров)";Гвардейский проспект, д. 15;здание «Союзгазавтоматика»;;ИП Федоров Н.А.;Dom&Decor;"4012576175; 9814758575";salon2@dom-decor.com;salon2@dom-decor.com;dom-decor.com;10:00 - 19:00;11:00 - 18:00;Выходной;Нет;;54.716866,20.497217;3138;;;
3835;"Тула, ТЦ ""Наш Дом-2"" (ИП Новиков Р.В.)";ул Коминтерна, д. 24 Д;Торговый комплекс Наш Дом 2 павильон 218.;;И.П Новиков Р.В;;"9255060319; 9255094511; 9308961122";lepnina89@mail.ru;lepnina89@mail.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;54.2025993874,37.5933528966;3217;;;
3836;"Самара, ООО ""Форрум""";улица Гая, д. 36;;;ООО Форрум;магазин-склад FORROOM;8462029772;;;;10:00 - 19:00;Выходной;Выходной;Нет;;53.2126931191,50.1665139153;3192;;;
3837;"Москва, ТЦ ""Три Кита"" (ИП Филиппова К.О.)";"Минское шоссе, ул. Луговая д.1, ТЦ ""Три Кита"", бутик №25";"ТЦ ""Три Кита""";;ИП Филиппова К.О.;"Бутик №25 в ТЦ ""Три Кита""";"4957803713; 9161928615";filippova.trikita@mail.ru;ekaterina@decogracia.ru;decogracia.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.7024233194,37.3558325019;3109;;;
3842;Вильнюс, ЗАО Европластас (Europlastas UAB), ул. Веркю 29, 3 корпус;улица Веркю, д. 29, 3 корпус (Verkiu g. 29, 3 korpusas);Салон лепнины европласт;;ЗАО Европластас (Europlastas UAB);Europlastas  /  Европластас;"37067821777; 37060219556";europlastas@gmail.com;europlastas@gmail.com;www.europlastas.com;10:00 - 18:00;10:00 - 15:00;Выходной;Нет;;54.712499614,25.2941015499;3841;;;
3843;"Курган, ТЦ ""Пушкинский"", Салон ""AP-DEKO""";улица Пушкина, д. 25 (1 этаж);ТЦ Пушкинский;справа от центрального входа;ИП Кисeлева Л.С.;"Салон интерьера ""АP-DEKO""";"3522600689; 9128355889";ar-deco2010@mail.ru;salon-gaudi@mail.ru;в работе;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;55.4321385978,65.3191266442;3481;;;
6116;"Рязань, Компания ""Синти"" (Московское шоссе)";Московское шоссе, д. 6-В;"Торговый центр ""DEPO""";;ИП Фетисова Л.Г.;"ТД ""СИНТИ""";"4912460046; 4912460047";vip@cinti.ru;vip@cinti.ru;;09:00 - 20:00;09:00 - 19:00;09:00 - 17:00;Да;;54.6328174399,39.7020783793;3189;;;
6118;"Грозный, Салон-магазин ""Декор"" (ИП Виситаев)";улица Автурханова, д. 26;;;ИП Виситаев;"салон-магазин ""Декор""";"9280028487; 9288984850";sanke@rambler.ru;info@lepidecor.ru;www.lepidecor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;43.3192329893,45.6825662983;3127;;;
6121;"Гудермес, Офис-склад ""Декор"" (ИП Виситаев)";"г. Гудермес, Трасса Ростов-Баку, Трасса М29 ""Кавказ"" напротив АЗС Башлам";;Широта: 43°20?10.16?N (43.336155) Долгота: 46°6?34.25?E (46.109514);ИП Виситаев;"офис-склад ""Декор""";"9280028487; 9289656462";sanke@rambler.ru;info@lepidecor.ru;www.lepidecor.ru;08:00 - 18:00;08:00 - 18:00;08:00 - 18:00;Да;;43.336155,46.109514;6119;;;
6122;Вологда, Салон декора Европласт (ИП Пихтова Л.А.);улица Сергея Преминина, д. 10;ТЦ Омега;Отдельный вход с левого торца;ИП Пихтова Л.А.;Салон декора Европласт;"8172713096; 9315037376";evroplast.35@mail.ru;evroplast.35@mail.ru;;10:00 - 18:00;10:00 - 18:00;Выходной;Нет;;59.200509987,39.8777024749;3304;;;
6123;Череповец, ЭГО интерьер (ИП Хлынов А.А.);Советский проспект, 16;;;ИП Хлынов А.А.;ЭГО интерьер;8202202222;;evroplast.35@mail.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;59.1218320177,37.9298773981;3443;;;
6125;"Новороссийск, Салон-магазин ""Лепные декоры"" (ИП Гредина А.В.)";поселок Цемдолина, пав. 4;ТЦ;строительный рынок Золотая рыбка;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9034474919";novoros@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;44.7684183644,37.702766373;6124;;;
6126;"Москва, ""Элит Интерьер"" в ТК ""Каширский двор"" (ИП Алекперов В.Г.)";Каширское ш, д. 19, корп. 2, 1-й этаж, павильон 1-3;"Т.К.""Каширский двор""";;ИП Алекперов В.Г.;"""Элит Интерьер""";"4957481795; 9269177785"; decorru@yandex.ru;;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.6645821897,37.634654459;3109;;;
6127;"Москва, ""Элит Интерьер"" в ТК ""Каширский двор"" (ИП Алекперов В.Г.)";Каширское ш, д. 19, корп. 2, 1-й этаж, павильон 1-48;"Т.К.""Каширский двор""";;ИП Алекперов В.Г.;"""Элит Интерьер""";9263152801;decorru@yandex.ru;;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.6645821897,37.634654459;3109;;;
6128;"Москва, Магазин ""Лепнина"" в ТК ""Твой Дом"" (ИП Алекперов В.Г.)";"24 км. МКАД, внешняя сторона, ТК ""Твой Дом""";"ТК ""Твой Дом""";;ИП Алекперов В.Г.;"Магазин ""Лепнина""";9060797111;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;55.5865001651,37.7198755892;3109;;;
6129;"Москва, Архитектурный декор-Фрески в ТК ""Конструктор"" (ИП Алекперов В.Г.)";"25км. МКАД, внешняя сторона, ТК ""Конструктор"", павильон 2-15";"ТК ""Конструктор""";;ИП Алекперов В.Г.;Архитектурный декор-Фрески;"9268429960; 9251340354";decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.5832794468,37.7114856394;3109;;;
6130;"Алматы, Бутик №1,№11,№15,№65, ТД ""Саламат""";"ул. Розыбакиева, д.72А, ТД ""Саламат""";;;;ул. Розыбакиева, д.72А;"8 727 3794341; 8 727 3794416; 8 727 3794340; 8 727 3794320";;;;;;;Нет;;43.2429403132,76.889761;3310;;;
6131;"Алматы, ТОО ""Empire Decor"",  ЖК ""Пионер""";"пр-т Достык, д. 132, ЖК ""Пионер""";;;"ТОО ""Empire Decor""";;87 272 626 433;afsalam5-15@mail.ru;;;;;;Нет;;43.2360416326,76.9589414336;3310;;;
6134;"Южно-Сахалинск, Интерьер салон ""Brand"", ООО ""Бренд""";улица Невельского, д. 37;;0;"ООО ""Бренд""";"Интерьер салон ""Brand""";"4242280733; 4242281922";brand.salon@mail.ru;brand.salon@mail.ru;www.brand-salon.ru;10:00 - 19:00;10:00 - 16:00;Выходной;Нет;;46.9633343099,142.736303187;6132;;;
6138;"Саранск, ТЦ ""Хозяин"" (ИП Новиков Н.Н.)";"Александровское шоссе, д. 8""А""";"Торговый центр ""Хозяин""";;ИП Новиков Н.Н.;"ТЦ ""Хозяин""";"9053654747; 8342223140";novikovnn@mail.ru;novikovnn@mail.ru;www.elitdekornn.ru;09:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;54.2256004166,45.2101803902;6137;;;
6141;"Симферополь, Салон ""Элит Дом"" (ООО ""Элит Дом"")";пер. Сторожевой / Евпаторийское шоссе , д. 1/3, жилой дом, этаж 1;;;"ООО ""Элит Дом""";"салон ""Элит Дом""";"3652563266; 9788562233";elitdom@ukr.net;ofic.elitdom@mail.ru;www.vita-color.ru;09:00 - 18:00;Выходной;Выходной;Нет;;44.9663182655,34.0825758221;6142;;;
