IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP113
6402;"г. Троицк, DSGN ROOM (ООО ""Дизайн-Рум"")";Калужское шоссе, 42 км. павильон А24;"ТК ""МОЛОТОК""";;"ООО ""Дизайн-Рум"" ";DSGN ROOM;"9686358488; 9255184985";fidod@inbox.ru;fidod@inbox.ru;www.dsgnroom.com;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6401
6403;Москва, Лепной декор (ИП Шмаленко Денис Владимирович);г. Реутов, ул. Северный проезд д.1, Линия 1 (2 этаж), П-1, павильон 15,16;"ТК ""Владимирский тракт""";;ИП Шмаленко Д.В.;Лепной декор;"9250181058; 4957406274";89258991628@mail.ru;info@evroplast-moskva.ru;www.evroplast-moskva.ru;09:00 - 18:45;09:00 - 18:45;09:00 - 18:45;Да;;3109
6404;"Мытищи, Салон декоративных покрытий ""Три Стены"" (ИП Гриднева Наталья Сергеевна)";г. Мытищи, ул.Коммунистическая, д. 10, корп. 1 (1 км от МКАД);"ТЦ ""ХЛ-2"", 1 этаж";;ИП Гриднева Наталья Сергеевна;"Салон декоративных покрытий ""Три Стены""";74957781845;3stenyld@gmail.com;3stenyld@gmail.com;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
6405;"г. Москва, DSGN ROOM (ООО ""Дизайн-Рум"")";"Фрунзенская набережная, д. 30, этаж 1, пав. 4, стенд 37; 42";"ВЦ ""РосСтройЭкспо""";;"ООО ""Дизайн-Рум"" ";DSGN ROOM;"4957454304; 9255184985";fidod@inbox.ru;fidod@inbox.ru;www.dsgnroom.com;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6406;"Москва, ТК ""Конструктор"" ""Дом лепнины"" (ИП Горбаченко К.А.)";"Ленинский район, СП Совхоз им. Ленина, МКАД (25 км), Торговый комплес ""Конструктор"", владение 4, строение 3, корпус ""Б 2"", пав.17 (2 этаж)";ТК Конструктор;;ИП Горбаченко К.А.;"""Дом лепнины""";"9250798522; 9299682068";domlepnina@mail.ru;domlepnina@mail.ru;domlepnina.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;3109
6407;"Москва, ТК ""Владимирский тракт"" (ИП Бочкова И.С.)";"г.Реутов, а/м Москва-Н.Новгород, владение 19, Павильон 1-""А"" (1 этаж)    ";"ТК ""Владимирский Тракт""";"АЗС ""РОСНЕФТЬ""";ИП Бочкова И.С.;"Павильон 1-""А""";"9672809996; 9163163438";bochkovai@mail.ru;bochkovai@mail.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
6408;"Москва, ТЦ ""Город"" (ИП Бочкова И.С.)";ул. Рязанский проспект, д.2, корпус 3, пав. 128;"ТЦ ""Город""";ТЦ ЛЕРУА МЕРЛЕН;ИП Бочкова И.С.;" ""Дом Лепнины"" павильон №128";"9672809996; 9163163438";bochkovai@mail.ru;bochkovai@mail.ru;;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;3109
6409;"Москва, рынок ""Строймастер""  (ООО ЕВРОДЕК)";Киевское шоссе д. Дудкино, 1-й км, пав. 179, 277;"Рынок ""Строймастер"" ";;ООО ЕВРОДЕК;ЛЕПНИНА, ЛАМИНАТ;9091528234;lepno@mail.ru;lepno@mail.ru;www.lepno.ru;09:00 - 19:10;09:30 - 17:30;09:30 - 17:30;Да;;3109
6410;"Москва,  ТК ""Владимирский Тракт"" (ИП Каюмов А.А.)";"МКАД, 1 км, Внешняя сторона, ТК ""Владимирский Тракт"", павильон 25 ""Т"" (10 ""О"")";" ТК ""Владимирский Тракт""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;"4955455890; 9169794773";order@kupi-lepi.ru;order@kupi-lepi.ru;www.kupi-lepi.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6411;"Москва,  ТК ""Владимирский Тракт"" (ИП Каюмов А.А.)";"МКАД, 1 км, Внешняя сторона, ТК ""Владимирский Тракт"", павильон 19 ""Ф""";" ТК ""Владимирский Тракт""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;4959802362;order@kupi-lepi.ru;order@kupi-lepi.ru;www.kupi-lepi.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6412;"Москва,  ТК ""МЕЛЬНИЦА"" (ИП Каюмов А.А.)";"МКАД, 41 км, Внешняя сторона, ТК ""МЕЛЬНИЦА"", павильон А5/3";"ТК ""МЕЛЬНИЦА""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;9262184058;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6413;"Москва,  ТК ""МЕЛЬНИЦА"" (ИП Каюмов А.А.)";"МКАД, 41 км, Внешняя сторона, ТК ""МЕЛЬНИЦА"", павильон Б7/6";"ТК ""МЕЛЬНИЦА""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;9258517173;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6414;Москва,  г. Красногорск (ИП Каюмов А.А.);г. Красногорск, ул. Вокзальная, д.35;;Заезд с ул. Заводской;ИП Каюмов А.А.;ЕВРОПЛАСТ;9167156460;lepnina-potolok@mail.ru;lepnina-potolok@mail.ru;www.lepnina-potolok.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6415;Москва,  г. Нахабино (ИП Каюмов А.А.);г. Нахабино, ул. Советская, д.118;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;4952203834;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6416;Москва, Волоколамское шоссе (ИП Каюмов А.А.);Волоколамское шоссе вл. 96 стр.2;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;9269079882;sale@lepnina-tushino.ru;sale@lepnina-tushino.ru;www.lepnina-tushino.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6417;Москва, Варшавское шоссе (ИП Каюмов А.А.);Варшавское шоссе 265/90;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;"4994085382; 9268779704";decor-online@mail.ru;decor-online@mail.ru;www.desh-lep.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6418;"Москва, Салон ""Лепнина-Фрески"", в ТК ""Город-2"" (ИП Алекперов В.Г.)";ул. Рязанский проспект, д. 2, павильон Б-107;"ТК ""Город на Рязанке""";;ИП Алекперов В.Г.;Лепнина - Фрески;9260948944;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;09:00 - 22:00;09:00 - 22:00;09:00 - 22:00;Да;;3109
6419;"Москва, Магазин ""Лепнина"" в ТК Твой Дом - Крокус (ИП Алекперов В.Г.)";65 км МКАД внешняя сторона, ТК Твой Дом - Крокус;ТК Твой Дом - Крокус;;ИП Алекперов В.Г.;"магазин ""Лепнина""";9671393068;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;3109
6420;Москва, Лепнина ТК Синдика (ИП Липадат);"65 км МКАД внешняя сторона, ТК ""Синдика"", павильоны А-108, Г-106, Д-304, Б-626";"ТК ""Синдика""";;ИП Липадат;Лепнина;"9267226081; 9268397749";lipadat@mail.ru;lipadat@mail.ru;;08:00 - 21:00;09:00 - 20:00;09:00 - 20:00;Да;;3109
6421;"Москва, ТВК ""Метр-Квадратный"" (ООО ""Сити-Декор"")";"Волгоградский проспект, д.32, корпус 25, этаж 2  (пересечение Волгоградского проспекта и ТТК), ТВК ""Метр-Квадратный"", павильон № 53-67";"ТВК ""Метр-Квадратный""";;"ООО ""Сити-Декор""";Лепнина;"9652511869; 4956485067";metr@decolepnina.ru;metr@decolepnina.ru;www.decolepnina.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3109
6422;Москва, Галерея Интерьеров Твинстор (ИП Будза С.В.);1-й Щипковский переулок, д. 4;Галерея Интерьеров Твинстор;;ИП Будза С.В.;Стенд А34,А35;"89060378109; 89035844334";info@lepnostyle.ru;info@lepnostyle.ru;www.lepnostyle.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;3109
6425;"Москва, ТЯК ""Москва"" (ИП Налбантов И.А.)";Тихорецкий бульвар, 1 , павильон № Б-133;"ТЯК ""Москва""";;ИП Налбантов И.А.;Лепные Декоры;84957853505;7853505@mail.ru;7853505@mail.ru;www.mstyle.su;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
6426;Москва, Каширский двор-1 (ИП Налбантов И.А.);Каширское ш, д. 19, корп. 2, 1-й этаж, павильон 34-35;"Т.К.""Каширский двор""";;ИП Налбантов И.А.;"""Лепные Декоры""";9161562907;;;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
6427;Москва, г. Люберцы (ИП Налбантов И.А.);"ул. Инициативная, 7 ""Б"", этаж 1, Павильон ""Мой стиль""";ТК «Люберецкие торговые ряды»;;ИП Налбантов И.А.;Мой стиль;9777265131;7853505@mail.ru;7853505@mail.ru;www.mstyle.su;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Нет;Понедельник;3109
6428;Москва, п. Селятино (ИП Налбантов И.А.);51й км Киевского шоссе, п.Селятино, 1-й этаж, павильон Д-10;Селятино;;ИП Налбантов И.А.;Лепные Декоры ;89258882151;;;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
6496;"Волгоград, Центр дизайна ""DECOLE"", (ООО ""Деколе"")";улица Селенгинская, д. 16, этаж 1;;;"ООО ""Деколе""";"Центр дизайна ""DECOLE""";8442600141;vlg@decole.ru;;www.decole.ru;10:00 - 18:00;Выходной;Выходной;Нет;;3123
6522;Кострома, Салон - Стильный дом (ООО «Салон - Стильный дом»);улица Ивана Сусанина, д. 54/17;;;ООО «Салон - Стильный дом»;Салон - Стильный дом;"4942470007; 9536463821";ssdom-kostroma@mail.ru;;www.ssdom.net;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;;3316
6523;"Нижний Новгород, ООО ""ИнтерСтрой"", Интерьерный салон ""Интерстрой""";улица Белинского, д. 11/66, 1 этаж;;Напротив парка Пушкина;"ООО ""ИнтерСтрой""";"Дилерский центр ""ИнтерСтрой"", Оптово-розничный склад ";"8312780314; 9036021230";decor@interstroy-nn.ru;;;09:00 - 18:00;Выходной;Выходной;Нет;;3163
6524;"Псков, ООО ""Эклектика"" улица Л. Поземского";улица Л. Поземского, д. 92, пав. 2;Строительный рынок на Алмазной;;"ООО ""Эклектика""";"магазин ""Эклектика»";"9062216996; 9602226552";eklektika-pskov@yandex.ru;eklektika-pskov@yandex.ru;eklectika.ru;09:00 - 18:00;09:00 - 16:00;09:00 - 16:00;Да;;3318
6525;"Тамбов, Салон ""Декорация"" (ИП Егорова З.Р.)";улица Чичерина, д. 22;;;ИП Егорова З.Р.;Салон Декорация;9806757560;;;;09:00 - 18:00;09:00 - 15:00;Выходной;Нет;;3211
6526;Тамбов, Модный Дом;улица Первомайская пл., д. 26, корп. 1;;;Модный Дом;Модный Дом; 9156662626;;;;10:00 - 18:00;10:00 - 16:00;10:00 - 16:00;Да;;3211
6527;Тамбов, Клондайк;улица Б. Энтузиастов, д. 1 Г;"ТЦ ""Улей Строй""";;Клондайк;Клондайк;89202339907;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3211
6528;"Ярославль, Салон-магазин ""Синти"" (ИП Фетисова Л.Г. ООО ""Зеленый кордор"")";проспект Толбухина, д. 24/63;"Торговый центр ""На Толбухина""";;"ООО ""Дизайн Проект""";"Салон-магазин ""Синти""";4852459593;yar@cinti.ru;;cinti.ru;10:00 - 19:00;10:00 - 18:00;10:00 - 17:00;Да;;3237
6530;"Бугульма , ""Silkplus"" (ИП Савостина А.В.)";улица Энгельса, д. 1 (1 этаж);Центральный интерьерный салон;Альметьевский выезд;ИП Савостина А.В.;Silkplus;"8559461800; 9274507969";jidkie.oboi@yandex.ru;jidkie.oboi@yandex.ru;;09:00 - 18:00;09:00 - 18:00;10:00 - 17:00;Да;;6529
6532;Нижнекамск, М-н «Престиж» (ИП Борисов С.Ю.);улица Химиков, д. 7А;М-Н «Престиж»;ТЦ Сити мол, Аверс, Магнит;ИП Борисов С.Ю.;М-н «Престиж»;"8555460604; 9172957640";prestigenk@mail.ru;prestigenk@mail.ru;;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;6531
6534;Октябрьский, Салон-магазин DecoRus (ИП Кутлубаев Р.Б.);улица Садовое Кольцо, д. 319/1, цокольный этаж;Центральный интерьерный салон ;"рядом ШЦ ""Таганка""";ИП Кутлубаев Р.Б.;Салон-магазин DecoRus;9274331000;kotlubaevr@gmail.com;kotlubaevr@gmail.com;;10:00 - 18:00;10:00 - 18:00;10:00 - 17:00;Да;;6533
6536;Рыбинск, Декор Мастер (ООО «Декор Мастер»);улица Герцена, д. 17;ТЦ Герценский;;ООО «Декор Мастер»;Декор Мастер;9807002585;tddm76@mail.ru;lepnina44@gmail.com;;10:00 - 19:00;10:00 - 17:00;Выходной;Да;;6535
6537;"Старый Оскол, Архдекор (ООО ""Европласт Оскол"")";мкрн. Дубрава, д. 3, этаж 2;Строймаркет;;"ООО ""Европласт Оскол"" АрхДекор";Архдекор;9038850022;;vkhim2008@yandex.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3374
6543;Чебоксары, Склад 27/1 (ИП Альхимович Г.А.);Складской проезд, д. 6, строение 27/1;"ТСК ""Чувашгосснаб""";;ИП Альхимович Г.А.;Склад 27/1;9662494912;montmartre@sdel.ru;montmartre@sdel.ru;sdel.ru;08:00 - 18:00;09:00 - 17:00;09:00 - 16:00;Да;;3231
